sensor_id,location,user_name,temperature_c,humidity_pct,light_level_lux,motion_detected,battery_level_pct,event_time
sensor_196,Mitchellfort,Sharon Brown,26.588628687131333,49.30636283623173,335.17602535100673,0,86.33170764724808,2025-10-13 21:38:46.273766
sensor_197,New Scott,Sharon Moore,22.043908222156084,49.65300631486249,293.7617864404814,0,60.012067197899206,2025-10-13 21:38:47.273768
sensor_198,Jordanton,Jody Ray,23.440226166720958,53.314197933200866,997.4630621867959,0,78.29647634125635,2025-10-13 21:38:48.273770
sensor_199,North Erik,Kathleen Beard,18.881127414280677,45.18830681302628,352.518887329161,0,58.478017314616196,2025-10-13 21:38:49.273772
sensor_200,Port Lauren,Robert Parrish,18.439495395653026,37.0329105003826,893.7258826191824,0,66.51293195202568,2025-10-13 21:38:50.273774
sensor_201,East Jonathan,Erin Schultz,23.22806053633527,31.558480198649356,941.2207370314442,0,74.68262428904617,2025-10-13 21:38:51.273776
sensor_202,Port Troyberg,Raymond Horton,18.302255724786157,58.45478958903534,892.8929789074908,0,26.734736904366194,2025-10-13 21:38:52.273780
sensor_203,Port Williammouth,Malik Walker,23.23913794606034,49.55029474014428,227.5945130974161,0,88.770682879326,2025-10-13 21:38:53.273782
sensor_204,New Sherry,Brittany Joseph,23.575786023456967,62.4693142819016,143.44488218715708,0,30.29278831133933,2025-10-13 21:38:54.273784
sensor_205,Hubbardshire,Jeffrey Carter,21.6297652655589,40.30899127546401,580.7236435439098,1,39.12383370239898,2025-10-13 21:38:55.273786
sensor_206,Clineside,Michael Munoz,21.6315659628153,50.74839896911034,713.9485586200367,0,59.39406590512213,2025-10-13 21:38:56.273788
sensor_207,South Amyshire,Steven Mcintosh,19.843878235050994,40.99737629979234,985.7047972792693,1,50.878443831442326,2025-10-13 21:38:57.273790
sensor_208,Port Doris,James Walker,21.651830494549024,42.5134167653896,496.5659148678015,0,92.06254607647001,2025-10-13 21:38:58.273791
sensor_209,Margaretmouth,Dylan Stewart,22.851333261952593,73.28512001575031,991.5277495749871,0,35.012763873318065,2025-10-13 21:38:59.273793
sensor_210,Port Nathanielfurt,Paul Joyce,23.819584003070712,51.05289470523162,313.7334886965187,0,40.79912269340917,2025-10-13 21:39:00.273795
sensor_211,Coleport,Tracy Carroll,17.247847521865054,34.126895163581665,293.48021321133035,0,84.36977340884975,2025-10-13 21:39:01.273797
sensor_212,Kimberlyburgh,Eric Torres,19.434726873372703,52.77875402390756,880.1017864753413,1,31.189098612071923,2025-10-13 21:39:02.273799
sensor_213,Lake Anna,Craig Ochoa,22.37207092165145,61.78154323994866,285.1575701428051,0,84.78911319767312,2025-10-13 21:39:03.273801
sensor_214,Lake David,Eugene Pennington,19.133267880983983,67.91286960224207,906.761841669124,0,27.80500614166508,2025-10-13 21:39:04.273803
sensor_215,South Stephanietown,Maria Webb,19.310839908632488,52.843601513738,536.9629134651076,0,52.22751564961808,2025-10-13 21:39:05.273805
sensor_216,South Bianca,Catherine Smith,19.9389927185927,45.87302977847661,962.9353161813239,0,80.49327017504646,2025-10-13 21:39:06.273807
sensor_217,Woodtown,James Roy,24.703414635793862,69.35231374783064,378.65459596984454,0,61.62377086743426,2025-10-13 21:39:07.273809
sensor_218,Mccoyview,Paige Jones,19.44045065020776,58.46231131319482,598.2049657405727,0,39.08970056451844,2025-10-13 21:39:08.273811
sensor_219,Thompsonville,Ashley Williams,21.270789411848718,75.21339864069519,763.7976583187201,1,60.7102695891504,2025-10-13 21:39:09.273813
sensor_220,Trevinoborough,Kevin Evans,26.076646150951863,45.98462350353017,609.7884639698422,0,50.29721531784193,2025-10-13 21:39:10.273816
sensor_221,North Heatherville,William Smith,18.16000233069754,43.812546274707685,450.1030491220013,0,95.6868824285539,2025-10-13 21:39:11.273817
sensor_222,Kramerhaven,Peggy Garner,18.49135383830671,64.7785620475588,660.2631282238997,1,83.4629994037127,2025-10-13 21:39:12.273818
sensor_223,Brittneystad,Scott Anderson,12.73459858098539,40.82462096433257,346.29782920217457,0,21.741002782572156,2025-10-13 21:39:13.273819
sensor_224,North Bradleyland,Linda Smith,21.804838200174114,50.4716219767886,745.5166770022544,0,77.64339567773978,2025-10-13 21:39:14.273821
sensor_225,New Johntown,Renee Short,27.04732229246053,55.52317923537855,503.7006718846947,0,82.10030141112298,2025-10-13 21:39:15.273822
sensor_226,Lake Melissamouth,Marissa Park,21.506663369825834,63.26276080573394,822.1059908948478,0,34.46106410709681,2025-10-13 21:39:16.273823
sensor_227,South Evan,Tiffany Pham,24.53860181601896,67.13336915810063,870.8709018606414,0,90.50961289359901,2025-10-13 21:39:17.273824
sensor_228,Timmouth,Emily Munoz,17.800815296589803,29.261475427403617,579.2541597109705,0,87.28321166639599,2025-10-13 21:39:18.273825
sensor_229,West Harry,Veronica Manning,20.918028338095002,47.20990816381737,174.85414377665847,0,35.60336741430939,2025-10-13 21:39:19.273826
sensor_230,South Justinmouth,Nicolas Brown,25.455819692062658,42.806345341693614,701.4126062720591,0,44.35863074153918,2025-10-13 21:39:20.273827
sensor_231,East Nicole,Mark Armstrong,25.831178069760703,47.29708142875981,725.408731805066,0,99.1964382053244,2025-10-13 21:39:21.273828
sensor_232,New Christopherfort,Larry Hood,23.67468502967383,49.54548953163555,695.5863300739439,0,91.21090234278594,2025-10-13 21:39:22.273829
sensor_233,Smallborough,Justin Obrien,21.74870008527667,49.846434936810425,735.5209046705979,0,42.1404080868099,2025-10-13 21:39:23.273830
sensor_234,South Anthonychester,Joel Lopez,24.16101413914258,48.57915085214806,432.8994829566624,0,54.44233767346774,2025-10-13 21:39:24.273832
sensor_235,Ellischester,Briana Ballard,21.601258618477587,41.946287734389244,228.4306372835206,0,67.92127415699952,2025-10-13 21:39:25.273833
sensor_236,East Lisamouth,Kyle Meyer,22.903427030355278,51.150389543226325,812.4223400079484,0,28.499922966807326,2025-10-13 21:39:26.273835
sensor_237,Andersontown,James Alexander,22.01476460441993,43.38835661910188,438.1604201532815,0,44.27471419890815,2025-10-13 21:39:27.273836
sensor_238,Benjaminfurt,Jordan Hall,19.414804977817003,63.6001947050212,611.748197272527,0,35.0547621763874,2025-10-13 21:39:28.273837
sensor_239,Lake Anthonyhaven,Chad Rowland,18.264893263708913,42.09407182008652,718.9345754656662,0,50.72497661952955,2025-10-13 21:39:29.273838
sensor_240,Danielside,Roy Young,18.009904258380836,37.95815686875227,595.2081343942974,0,56.68897248538463,2025-10-13 21:39:30.273839
sensor_241,Tylerstad,Gene Rodriguez,16.526600397464478,51.237932805571305,312.03845542149224,1,85.06354718227384,2025-10-13 21:39:31.273840
sensor_242,South Brandonstad,Ryan Dunn,21.76435508438818,76.10257417305777,686.5227397481821,0,40.451512589687866,2025-10-13 21:39:32.273841
sensor_243,Cooperville,John Elliott,23.556658364600572,23.886944505977503,456.0507984813276,0,52.34781166880826,2025-10-13 21:39:33.273842
sensor_244,Port Kimberlyhaven,Brittany Johnson,19.516980385170733,47.1398714267476,638.2667223595903,1,30.339163636084816,2025-10-13 21:39:34.273843
sensor_245,Kaitlynborough,Lynn Davis,21.34088627880369,52.069824556096904,634.6614480249242,0,62.901507605265465,2025-10-13 21:39:35.273844
sensor_246,South Jeffrey,Hannah Ramirez,26.915783462473925,54.271198840783896,752.3788346912319,0,34.549421544791414,2025-10-13 21:39:36.273845
sensor_247,Port Aaronton,Dylan Madden,23.3347212988943,49.39288674034221,698.8218693183939,0,83.19645921487401,2025-10-13 21:39:37.273847
sensor_248,New Karen,Andrew Acosta,27.351222585909355,36.10931119249206,462.1553726024981,0,47.219239077125685,2025-10-13 21:39:38.273848
sensor_249,North Russellshire,Lisa Robinson,26.34497217926085,40.37460449826361,634.7461690886989,0,75.85942835973239,2025-10-13 21:39:39.273849
sensor_250,West Jessica,Evan Franco,23.01935517438933,64.5977262480161,429.13099990033965,0,56.68202020937593,2025-10-13 21:39:40.273850
sensor_251,South Elizabeth,Elizabeth Valenzuela,22.104912629407373,47.29349071279708,223.73148769556775,0,21.792444133900872,2025-10-13 21:39:41.273851
sensor_252,New John,Jill Berger,21.206849362874802,52.26501731346701,270.6883481660282,0,91.52832637219105,2025-10-13 21:39:42.273852
sensor_253,Grahamberg,Tina Owens,21.790181597941206,48.91597274624626,986.7817651690889,0,94.5621471364524,2025-10-13 21:39:43.273853
sensor_254,Lake Tammymouth,Richard Hendricks DVM,22.55293519749712,31.89658212415273,881.5485694611905,1,92.8404277265222,2025-10-13 21:39:44.273854
sensor_255,Davidmouth,Sarah Gallagher,26.500459316175572,43.72315739152042,202.90281487632768,0,89.4493818559985,2025-10-13 21:39:45.273855
sensor_256,Mckayhaven,Ann Gardner,22.210298153644956,42.43019860238464,209.43527607386875,0,27.685185252145068,2025-10-13 21:39:46.273856
sensor_257,North Nicole,David Turner,24.409645601934397,53.48499099056822,500.81776483073696,0,79.05433106066204,2025-10-13 21:39:47.273857
sensor_258,Higginsville,Michael Mack,23.328461552573454,50.72759162923722,529.9720049566059,0,64.95717936307126,2025-10-13 21:39:48.273859
sensor_259,Chelseafurt,Daniel Evans,21.776644039999375,42.653680139861365,877.4872335665731,0,25.082111653373502,2025-10-13 21:39:49.273861
sensor_260,Johnborough,Nicholas Bishop,13.965864376782523,50.119228966281,517.6857464018346,0,20.34403482566497,2025-10-13 21:39:50.273862
sensor_261,Lake Evan,Samuel Hess,26.665505157647832,56.27850456344326,753.5578510588434,0,69.62013204489615,2025-10-13 21:39:51.273863
sensor_262,Evansshire,Angela Mitchell,24.276881247722354,58.820872876356646,691.488813463637,1,83.83170999654777,2025-10-13 21:39:52.273864
sensor_263,Morsebury,Allison Mcdonald,17.204274896730006,41.639381335155356,542.0777599489245,0,65.83419253839762,2025-10-13 21:39:53.273866
sensor_264,North Yvonne,Amber Thomas,24.530987371991408,54.34546416012623,794.0760760226476,0,72.19690017715976,2025-10-13 21:39:54.273867
sensor_265,Knightview,Gregory Gutierrez DDS,22.85339278449969,48.1846458145623,548.5776698756117,0,21.450010925129597,2025-10-13 21:39:55.273868
sensor_266,Colemanhaven,Patricia Brown,18.002783616754133,28.83592700449185,462.83655125493084,0,68.35378727871684,2025-10-13 21:39:56.273869
sensor_267,Port Paulland,Jodi Huff,23.35454809330002,38.79187108682495,876.7504541618129,0,25.648654447630193,2025-10-13 21:39:57.273870
sensor_268,North Jessicaberg,Betty Singh,18.913988156464637,44.24256079613335,732.7046748510026,0,39.805057238629544,2025-10-13 21:39:58.273871
sensor_269,Fowlerside,David Morgan,21.727170970216843,47.977701764338335,331.3572700898636,0,82.41488161634817,2025-10-13 21:39:59.273873
sensor_270,East Krystalfort,Lindsey Gibson,23.2721881261311,48.09882698862726,854.5790443417388,0,41.12546489816531,2025-10-13 21:40:00.273875
sensor_271,Hillmouth,Brett Moore,22.9810969516579,53.817500599484674,544.8059740032256,0,70.11643962673679,2025-10-13 21:40:01.273876
sensor_272,Smithville,Kristen Sawyer,23.857847401944547,52.97182812580268,430.2369872113334,0,98.78510691826627,2025-10-13 21:40:02.273877
sensor_273,Huntmouth,Paul Moyer,23.505345380415577,51.04941833310868,248.5179544516077,0,86.39589767285952,2025-10-13 21:40:03.273878
sensor_274,East Dale,Sharon Montgomery,25.042293561159873,54.70878980991985,411.8051766182055,0,50.93406083142256,2025-10-13 21:40:04.273879
sensor_275,New Wendy,Travis Walker,17.99773066883168,32.33625969401955,640.3070345840684,0,22.461308613449482,2025-10-13 21:40:05.273880
sensor_276,Lake Alexandria,Kayla Osborne,22.307514595292663,61.897869250010835,373.13343988933394,0,86.51647682240483,2025-10-13 21:40:06.273881
sensor_277,Bakerfurt,Jessica Sanders,18.16753905911647,61.95367837593001,794.1769037056118,0,54.26198559744168,2025-10-13 21:40:07.273883
sensor_278,Port Alicia,Jeff Reyes,23.091946264665054,60.621821459099166,339.7476077134659,0,20.2674296664797,2025-10-13 21:40:08.273884
sensor_279,East Elizabethton,Adam Woodard,21.758660346455553,58.41339494239732,937.7932531288803,0,73.11244350728062,2025-10-13 21:40:09.273885
sensor_280,Nathanmouth,Timothy Brown,22.285155386795818,42.73345429784714,679.0321198312881,0,82.06687462502906,2025-10-13 21:40:10.273886
sensor_281,Pittmanton,Daniel Parks,19.74302936302216,47.94882568252882,893.1178386097293,0,50.47906641777271,2025-10-13 21:40:11.273887
sensor_282,Jenniferview,William Huff,19.21368346208562,41.863532402993926,630.1503313347112,0,46.4175751710911,2025-10-13 21:40:12.273888
sensor_283,Jimenezhaven,Carlos Gibson MD,21.03693864428135,58.457289763891914,661.0076041161133,0,51.87914380079283,2025-10-13 21:40:13.273890
sensor_284,Thomasport,Patrick Clayton,23.029819182251455,51.867900468049335,416.93556560978647,0,97.85721683757362,2025-10-13 21:40:14.273891
sensor_285,South David,Christopher Duncan,20.276592316380004,43.25986620621534,258.4495884912602,0,39.5107647028398,2025-10-13 21:40:15.273892
sensor_286,Smithchester,Monica Welch,19.347033452198616,53.20489183742391,891.0654522931618,0,21.343335791334468,2025-10-13 21:40:16.273893
sensor_287,Hicksside,Amanda Miller,27.90512198238048,42.49623790495864,923.9426486248276,0,76.36277681854637,2025-10-13 21:40:17.273894
sensor_288,Charlesborough,Jonathan Willis,23.646023795864053,45.67769319763202,375.819915111687,0,78.34976258011153,2025-10-13 21:40:18.273896
sensor_289,Wrightside,Ernest Rasmussen,21.011671070488287,57.771879649636645,546.146429688966,0,41.92553823663941,2025-10-13 21:40:19.273897
sensor_290,Lake Angelica,Jeffrey Freeman PhD,17.35973032064929,57.15911452470256,457.1076273512497,0,43.443126868863416,2025-10-13 21:40:20.273898
sensor_291,Adamsville,Darin Brooks,21.04464049777409,38.17616350766329,699.0181792683501,0,51.9181517730657,2025-10-13 21:40:21.273899
sensor_292,Port Amyville,Heidi Acosta,22.213793603812018,34.4234905915296,725.5980682723275,0,61.077421768087234,2025-10-13 21:40:22.273900
sensor_293,Nancyside,Virginia Wu,19.79687562126632,60.11225274744979,109.18925839937235,0,53.23867351434431,2025-10-13 21:40:23.273901
sensor_294,New Ashleyton,Teresa Sullivan,21.803053468986903,25.006359086649475,945.6069002265529,0,22.024623263484067,2025-10-13 21:40:24.273902
sensor_295,Port Georgemouth,James Bush,25.075359431126437,39.89442529511752,820.1981193509965,0,98.10839501787402,2025-10-13 21:40:25.273904
sensor_296,South Brentbury,Rebecca Allen,22.207524289517178,50.37865063094015,722.1617331825008,1,94.70096392293239,2025-10-13 21:40:26.273905
sensor_297,Port Valerie,David Brady,19.53915899536888,47.02307070442692,506.31682539437156,0,88.66693638993934,2025-10-13 21:40:27.273906
sensor_298,Welchmouth,Thomas Burke,22.65247720659868,49.35910040939292,255.486824769271,0,75.46597401624328,2025-10-13 21:40:28.273907
sensor_299,Lake Heathermouth,James Cook,23.731985087429756,32.846303492557894,452.7398203942954,0,47.458173901743734,2025-10-13 21:40:29.273908
sensor_300,New Garrett,Christopher Thornton,23.707108029571938,59.43639357729001,995.555529276077,0,62.829578517208724,2025-10-13 21:40:30.273909
sensor_301,Martinberg,Gabriella Oneill,24.78907561058861,47.12142751835573,394.5789201344314,0,36.124887289355705,2025-10-13 21:40:31.273911
sensor_302,South Dianebury,Phillip Hall,24.154791333615005,54.795645568369686,847.1712275649606,0,80.326366341359,2025-10-13 21:40:32.273912
sensor_303,Moorebury,Daniel Lane,21.96728311293768,55.361227336077434,814.9215155067624,0,46.12231786281167,2025-10-13 21:40:33.273913
sensor_304,New Bethanyberg,Dakota Wilson,16.18369502246265,52.80396532531181,856.4992295860441,0,44.3169359283089,2025-10-13 21:40:34.273914
sensor_305,New Joseph,Morgan Davidson,27.232014230676562,63.6619027746718,813.6400866776426,0,42.52902873244266,2025-10-13 21:40:35.273915
sensor_306,New David,Wendy Duffy,21.212227190217213,55.15150887269738,494.36099495949577,0,51.19515240876669,2025-10-13 21:40:36.273916
sensor_307,Kylemouth,Justin Allen,19.020501929940497,45.46537793858124,427.25689423253755,0,82.25339230562587,2025-10-13 21:40:37.273918
sensor_308,East Matthewmouth,Alan Hull,14.715010210826007,60.692581578943276,122.27310847436772,0,20.858643539841122,2025-10-13 21:40:38.273919
sensor_309,Port Mark,Dr. Holly Ford,28.53072159645179,31.451404393589296,863.0120286925529,0,43.42789042513971,2025-10-13 21:40:39.273920
sensor_310,Davidhaven,Peggy Taylor,16.816466385218984,48.802065332925885,133.40026148459916,0,66.95759525439287,2025-10-13 21:40:40.273922
sensor_311,East Daniel,Phillip West,26.52996188750796,49.93843649876926,575.6172747277192,0,92.27731996653574,2025-10-13 21:40:41.273923
sensor_312,South Monicamouth,Patrick Hart,21.412069857835046,53.43164153034852,591.0301630949268,0,74.17791933853765,2025-10-13 21:40:42.273925
sensor_313,Matthewbury,Michelle Murphy,20.00080590688918,47.08921550837623,644.3793522550972,0,44.68310805957577,2025-10-13 21:40:43.273926
sensor_314,Carrieland,Brittany Raymond,23.91887088466006,45.56757306260084,129.8775574730435,0,88.4808878423394,2025-10-13 21:40:44.273927
sensor_315,East Matthew,Dr. Katherine Smith,15.290886662906436,42.44314457928072,663.550863697887,0,53.79049646456278,2025-10-13 21:40:45.273928
sensor_316,East Sheila,Scott Padilla,19.360869875150485,48.80970274474008,917.6036296046072,0,58.689382681865226,2025-10-13 21:40:46.273929
sensor_317,Shawnbury,Heather Weeks,19.210516325775497,58.73708096392136,653.9716481343762,1,87.55831968183128,2025-10-13 21:40:47.273930
sensor_318,Troyshire,Joshua Reynolds,25.749058019034237,43.90090742875425,414.1185548708051,0,42.14575363675225,2025-10-13 21:40:48.273931
sensor_319,New Danielchester,Jennifer Goodman DDS,20.861974092089273,57.497174283919485,599.9471333595552,0,89.81464014734362,2025-10-13 21:40:49.273933
sensor_320,South Patriciaburgh,Gregory Maynard DDS,24.65955228562986,54.581823711367214,196.48851505939643,0,22.088814958384866,2025-10-13 21:40:50.273934
sensor_321,Ericksonstad,Sarah Velazquez,19.039463178572657,48.077152716450705,958.5507518328515,0,54.4632073163402,2025-10-13 21:40:51.273935
